date,통화,현찰_살때_환율,현찰_살때_Spread,현찰_팔때_환율,현찰_팔때_Spread,송금_보낼때,송금_받을때,T/C_살때,외화_수표_팔때,매매기준율,환가_료율,"미화 환산율"
1997-03-06,"중국 CNY",107.71,3,101.45,3,105.41,103.75,0,0,104.58,1,0.1206
1997-03-06,"홍콩 HKD",115.43,3,108.71,3,112.96,111.18,0,0,112.07,6.68,0.1292
1997-03-06,"태국 THB",34.44,3,32.44,3,33.7,33.18,0,0,33.44,12.5,0.0385
1997-03-06,"싱가포르 SGD",625.84,3,589.4,3,612.48,602.76,0,0,607.62,4.06,0.7004
1997-03-06,"호주 AUD",701.1,3,660.26,3,686.12,675.24,686.8,0,680.68,7.06,0.7846
1997-03-06,"영국 GBP",1444.24,3,1360.12,3,1413.39,1390.97,1414.79,0,1402.18,7.25,1.6163
1997-03-06,"캐나다 CAD",653.3,3,615.26,3,639.35,629.21,639.98,0,634.28,4.18,0.7312
1997-03-06,"말레이시아 MYR",361.27,3,340.23,3,353.55,347.95,0,0,350.75,8.4,0.4043
1997-03-06,"노르웨이 NOK",128.3,3,120.84,3,125.56,123.58,0,0,124.57,4.59,0.1436
1997-03-06,"뉴질랜드 NZD",628.27,3,591.69,3,614.85,605.11,0,0,609.98,8.5,0.7031
1997-03-06,"덴마크 DKK",136.82,3,128.86,3,133.9,131.78,0,0,132.84,4.61,0.1531
1997-03-06,"바레인 BHD",2370.41,3,2232.33,3,2319.78,2282.96,0,0,2301.37,6.66,2.6529
1997-03-06,"사우디아라비아 SAR",238.24,3,224.38,3,233.16,229.46,0,0,231.31,6.63,0.2666
1997-03-06,"스웨덴 SEK",116.78,3,109.98,3,114.28,112.48,0,0,113.38,5.2,0.1307
1997-03-06,"스위스 CHF",603.94,3,568.76,3,591.04,581.66,0,0,586.35,2.81,0.6759
1997-03-06,"아랍에미리트공화국 AED",243.33,3,229.17,3,238.14,234.36,0,0,236.25,6.5,0.2723
1997-03-06,"인도 INR",24.93,3,23.49,3,0,0,0,0,24.21,1,0.0279
1997-03-06,"인도네시아 IDR (100)",37.36,3,35.2,3,36.57,35.99,0,0,36.28,14,0.0418
1997-03-06,"쿠웨이트 KWD",2943.58,3,2772.12,3,2880.71,2834.99,0,0,2857.85,8.09,3.2944
1997-03-07,"미국 USD",882.03,1.5,860.31,1.5,872.4,865.6,873.34,0,869,6.56,1
1997-03-07,"일본 JPY (100)",724.2,1.5,706.28,1.5,721.33,712.73,722.04,0,717.03,1.5,0.8251
1997-03-07,"유로 EUR",1015.28,3,956.14,3,993.59,977.83,994.58,0,985.71,5.24,1.1343
1997-03-07,"중국 CNY",107.89,3,101.61,3,105.58,103.92,0,0,104.75,1,0.1205
1997-03-07,"홍콩 HKD",115.58,3,108.86,3,113.11,111.33,0,0,112.22,6.68,0.1291
1997-03-07,"태국 THB",34.49,3,32.49,3,33.75,33.23,0,0,33.49,12.5,0.0385
1997-03-07,"싱가포르 SGD",625.48,3,589.06,3,612.12,602.42,0,0,607.27,4.06,0.6988
1997-03-07,"호주 AUD",704.55,3,663.51,3,689.5,678.56,690.18,0,684.03,7.01,0.7871
1997-03-07,"영국 GBP",1445.94,3,1361.72,3,1415.06,1392.6,1416.46,0,1403.83,7.25,1.6155
1997-03-07,"캐나다 CAD",655.7,3,617.52,3,641.7,631.52,642.33,0,636.61,4.18,0.7326
1997-03-07,"말레이시아 MYR",361.45,3,340.41,3,353.73,348.13,0,0,350.93,8.4,0.4038
1997-03-07,"노르웨이 NOK",129.07,3,121.57,3,126.32,124.32,0,0,125.32,4.59,0.1442
1997-03-07,"뉴질랜드 NZD",630.17,3,593.47,3,616.71,606.93,0,0,611.82,8.5,0.7041
1997-03-07,"덴마크 DKK",136.76,3,128.8,3,133.84,131.72,0,0,132.78,4.61,0.1528
1997-03-07,"바레인 BHD",2374.51,3,2236.19,3,2323.79,2286.91,0,0,2305.35,6.66,2.6529
1997-03-07,"사우디아라비아 SAR",238.65,3,224.75,3,233.55,229.85,0,0,231.7,6.63,0.2666
1997-03-07,"스웨덴 SEK",116.86,3,110.06,3,114.36,112.56,0,0,113.46,5.2,0.1306
1997-03-07,"스위스 CHF",604.37,3,569.17,3,591.46,582.08,0,0,586.77,2.87,0.6752
1997-03-07,"아랍에미리트공화국 AED",243.75,3,229.57,3,238.55,234.77,0,0,236.66,6.5,0.2723
1997-03-07,"인도 INR",24.97,3,23.53,3,0,0,0,0,24.25,1,0.0279
1997-03-07,"인도네시아 IDR (100)",37.38,3,35.22,3,36.59,36.01,0,0,36.3,14,0.0418
1997-03-07,"쿠웨이트 KWD",2948.67,3,2776.91,3,2885.69,2839.89,0,0,2862.79,8.09,3.2943
1997-03-10,"미국 USD",885.08,1.5,863.28,1.5,875.4,868.6,876.36,0,872,6.56,1
1997-03-10,"일본 JPY (100)",723.08,1.5,705.2,1.5,720.22,711.64,720.94,0,715.93,1.5,0.821
1997-03-10,"유로 EUR",1018.87,3,959.53,3,997.11,981.29,998.1,0,989.2,5.25,1.1344
1997-03-10,"중국 CNY",108.26,3,101.96,3,105.95,104.27,0,0,105.11,1,0.1205
1997-03-10,"홍콩 HKD",115.99,3,109.25,3,113.52,111.72,0,0,112.62,6.81,0.1292
1997-03-10,"태국 THB",34.63,3,32.63,3,33.89,33.37,0,0,33.63,13.1,0.0386
1997-03-10,"싱가포르 SGD",626.33,3,589.85,3,612.95,603.23,0,0,608.09,4.31,0.6974
1997-03-10,"호주 AUD",706.44,3,665.3,3,691.35,680.39,692.04,0,685.87,7,0.7865
1997-03-10,"영국 GBP",1439.52,3,1355.68,3,1408.78,1386.42,1410.17,0,1397.6,7.25,1.6028
1997-03-10,"캐나다 CAD",655.85,3,617.65,3,641.84,631.66,642.48,0,636.75,4.18,0.7302
1997-03-10,"말레이시아 MYR",361.91,3,340.83,3,354.18,348.56,0,0,351.37,8.35,0.4029
1997-03-10,"노르웨이 NOK",129.88,3,122.32,3,127.1,125.1,0,0,126.1,4.61,0.1446
1997-03-10,"뉴질랜드 NZD",632.17,3,595.35,3,618.67,608.85,0,0,613.76,8.56,0.7039
1997-03-10,"덴마크 DKK",137.41,3,129.41,3,134.47,132.35,0,0,133.41,4.7,0.153
1997-03-10,"바레인 BHD",2382.69,3,2243.91,3,2331.8,2294.8,0,0,2313.3,6.66,2.6529
1997-03-10,"사우디아라비아 SAR",239.48,3,225.54,3,234.37,230.65,0,0,232.51,6.62,0.2666
1997-03-10,"스웨덴 SEK",116.94,3,110.14,3,114.44,112.64,0,0,113.54,5.3,0.1302
1997-03-10,"스위스 CHF",607.27,3,571.91,3,594.3,584.88,0,0,589.59,2.87,0.6761
1997-03-10,"아랍에미리트공화국 AED",244.59,3,230.35,3,239.36,235.58,0,0,237.47,6.62,0.2723
1997-03-10,"인도 INR",25.1,3,23.64,3,0,0,0,0,24.37,1,0.0279
1997-03-10,"인도네시아 IDR (100)",37.53,3,35.35,3,36.73,36.15,0,0,36.44,14,0.0418
1997-03-10,"쿠웨이트 KWD",2957.38,3,2785.12,3,2894.22,2848.28,0,0,2871.25,8.06,3.2927
1997-03-11,"미국 USD",887.71,1.5,865.86,1.5,879.8,871.2,880.72,0,874.6,6.56,1
1997-03-11,"일본 JPY (100)",725.66,1.5,707.71,1.5,725.66,714.17,726.38,0,718.48,1.5,0.8215
1997-03-11,"유로 EUR",1025.29,3,965.57,3,1003.39,987.47,1004.38,0,995.43,5.25,1.1382
1997-03-11,"중국 CNY",108.59,3,102.27,3,106.27,104.59,0,0,105.43,1,0.1205
1997-03-11,"홍콩 HKD",116.33,3,109.57,3,113.85,112.05,0,0,112.95,6.81,0.1291
1997-03-11,"태국 THB",34.73,3,32.71,3,33.98,33.46,0,0,33.72,13.1,0.0386
1997-03-11,"싱가포르 SGD",628.54,3,591.94,3,615.12,605.36,0,0,610.24,4.31,0.6977
1997-03-11,"호주 AUD",710.36,3,668.98,3,695.18,684.16,695.87,0,689.67,7,0.7886
1997-03-11,"영국 GBP",1445.61,3,1361.41,3,1414.73,1392.29,1416.14,0,1403.51,7.25,1.6047
1997-03-11,"캐나다 CAD",657.18,3,618.9,3,643.14,632.94,643.78,0,638.04,4.18,0.7295
1997-03-11,"말레이시아 MYR",363.57,3,342.41,3,355.81,350.17,0,0,352.99,8.35,0.4036
1997-03-11,"노르웨이 NOK",131.48,3,123.84,3,128.68,126.64,0,0,127.66,4.59,0.146
1997-03-11,"뉴질랜드 NZD",633.15,3,596.27,3,619.62,609.8,0,0,614.71,8.56,0.7028
1997-03-11,"덴마크 DKK",138.41,3,130.35,3,135.45,133.31,0,0,134.38,4.7,0.1536
1997-03-11,"바레인 BHD",2389.8,3,2250.6,3,2338.76,2301.64,0,0,2320.2,6.66,2.6529
1997-03-11,"사우디아라비아 SAR",240.19,3,226.21,3,235.06,231.34,0,0,233.2,6.62,0.2666
1997-03-11,"스웨덴 SEK",117.91,3,111.05,3,115.39,113.57,0,0,114.48,5.3,0.1309
1997-03-11,"스위스 CHF",612.39,3,576.73,3,599.31,589.81,0,0,594.56,2.87,0.6798
1997-03-11,"아랍에미리트공화국 AED",245.32,3,231.04,3,240.08,236.28,0,0,238.18,6.62,0.2723
1997-03-11,"인도 INR",25.23,3,23.77,3,0,0,0,0,24.5,1,0.0279
1997-03-11,"인도네시아 IDR (100)",37.61,3,35.43,3,36.81,36.23,0,0,36.52,14,0.0418
1997-03-11,"쿠웨이트 KWD",2968.16,3,2795.26,3,2904.76,2858.66,0,0,2881.71,8.06,3.2949
1997-03-12,"미국 USD",890.86,1.5,868.93,1.5,881.2,874.2,882.08,0,877.7,6.56,1
1997-03-12,"일본 JPY (100)",726.73,1.5,708.75,1.5,723.85,715.23,724.57,0,719.54,1.5,0.8198
1997-03-12,"유로 EUR",1030.95,3,970.91,3,1008.93,992.93,1009.93,0,1000.93,5.25,1.1404
1997-03-12,"중국 CNY",108.98,3,102.64,3,106.65,104.97,0,0,105.81,1,0.1206
1997-03-12,"홍콩 HKD",116.76,3,109.96,3,114.26,112.46,0,0,113.36,6.81,0.1292
1997-03-12,"태국 THB",34.84,3,32.82,3,34.1,33.56,0,0,33.83,13.1,0.0385
1997-03-12,"싱가포르 SGD",631.39,3,594.61,3,617.9,608.1,0,0,613,4.31,0.6984
1997-03-12,"호주 AUD",718.2,3,676.38,3,702.86,691.72,703.56,0,697.29,7,0.7945
1997-03-12,"영국 GBP",1453.68,3,1369,3,1422.63,1400.05,1424.04,0,1411.34,7.25,1.608
1997-03-12,"캐나다 CAD",661.24,3,622.74,3,647.12,636.86,647.76,0,641.99,4.18,0.7314
1997-03-12,"말레이시아 MYR",365.55,3,344.27,3,357.74,352.08,0,0,354.91,8.35,0.4044
1997-03-12,"노르웨이 NOK",132.63,3,124.91,3,129.8,127.74,0,0,128.77,4.59,0.1467
1997-03-12,"뉴질랜드 NZD",636.93,3,599.83,3,623.32,613.44,0,0,618.38,8.56,0.7045
1997-03-12,"덴마크 DKK",139.09,3,130.99,3,136.12,133.96,0,0,135.04,4.7,0.1539
1997-03-12,"바레인 BHD",2398.28,3,2258.58,3,2347.05,2309.81,0,0,2328.43,6.66,2.6529
1997-03-12,"사우디아라비아 SAR",241.04,3,227,3,235.89,232.15,0,0,234.02,6.62,0.2666
1997-03-12,"스웨덴 SEK",117.6,3,110.76,3,115.09,113.27,0,0,114.18,5.3,0.1301
1997-03-12,"스위스 CHF",613.63,3,577.89,3,600.52,591,0,0,595.76,2.87,0.6788
1997-03-12,"아랍에미리트공화국 AED",246.2,3,231.86,3,240.94,237.12,0,0,239.03,6.62,0.2723
1997-03-12,"인도 INR",25.23,3,23.77,3,0,0,0,0,24.5,1,0.0279
1997-03-12,"인도네시아 IDR (100)",37.74,3,35.56,3,36.94,36.36,0,0,36.65,14,0.0418
1997-03-12,"쿠웨이트 KWD",2977.69,3,2804.25,3,2914.09,2867.85,0,0,2890.97,8.06,3.2938
1997-03-13,"미국 USD",890.96,1.5,869.03,1.5,881.3,874.3,882.18,0,877.8,6.56,1
1997-03-13,"일본 JPY (100)",725.22,1.5,707.27,1.5,722.34,713.74,723.06,0,718.04,1.5,0.818
1997-03-13,"유로 EUR",1033.6,3,973.4,3,1011.52,995.48,1012.53,0,1003.5,5.25,1.1432
1997-03-13,"중국 CNY",108.99,3,102.65,3,106.66,104.98,0,0,105.82,1,0.1206
1997-03-13,"홍콩 HKD",116.77,3,109.97,3,114.27,112.47,0,0,113.37,6.81,0.1292
1997-03-13,"태국 THB",34.88,3,32.86,3,34.14,33.6,0,0,33.87,13.1,0.0386
1997-03-13,"싱가포르 SGD",630.74,3,594,3,617.26,607.48,0,0,612.37,4.31,0.6976
1997-03-13,"호주 AUD",717.38,3,675.6,3,702.06,690.92,702.75,0,696.49,7.04,0.7934
1997-03-13,"영국 GBP",1445.02,3,1360.86,3,1414.16,1391.72,1415.56,0,1402.94,7.25,1.5982
1997-03-13,"캐나다 CAD",663.36,3,624.72,3,649.19,638.89,649.83,0,644.04,4.18,0.7337
1997-03-13,"말레이시아 MYR",365.31,3,344.03,3,357.5,351.84,0,0,354.67,8.35,0.404
1997-03-13,"노르웨이 NOK",133.58,3,125.8,3,130.72,128.66,0,0,129.69,4.59,0.1477
1997-03-13,"뉴질랜드 NZD",637,3,599.9,3,623.39,613.51,0,0,618.45,8.56,0.7045
1997-03-13,"덴마크 DKK",139.96,3,131.82,3,136.97,134.81,0,0,135.89,4.7,0.1548
1997-03-13,"바레인 BHD",2398.55,3,2258.83,3,2347.31,2310.07,0,0,2328.69,6.66,2.6529
1997-03-13,"사우디아라비아 SAR",241.09,3,227.05,3,235.94,232.2,0,0,234.07,6.62,0.2667
1997-03-13,"스웨덴 SEK",118.51,3,111.61,3,115.98,114.14,0,0,115.06,5.3,0.1311
1997-03-13,"스위스 CHF",621.61,3,585.41,3,608.33,598.69,0,0,603.51,2.98,0.6875
1997-03-13,"아랍에미리트공화국 AED",246.22,3,231.88,3,240.96,237.14,0,0,239.05,6.62,0.2723
1997-03-13,"인도 INR",25.24,3,23.78,3,0,0,0,0,24.51,1,0.0279
1997-03-13,"인도네시아 IDR (100)",37.7,3,35.52,3,36.9,36.32,0,0,36.61,14,0.0417
1997-03-13,"쿠웨이트 KWD",2977.55,3,2804.11,3,2913.95,2867.71,0,0,2890.83,8.06,3.2933
1997-03-14,"미국 USD",890.96,1.5,869.03,1.5,881.3,874.3,882.18,0,877.8,6.56,1
1997-03-14,"일본 JPY (100)",719.45,1.5,701.65,1.5,716.6,708.06,717.31,0,712.33,1.51,0.8115
1997-03-14,"유로 EUR",1030.25,3,970.25,3,1008.25,992.25,1009.25,0,1000.25,5.25,1.1395
1997-03-14,"중국 CNY",108.99,3,102.65,3,106.66,104.98,0,0,105.82,1,0.1206
1997-03-14,"홍콩 HKD",116.76,3,109.96,3,114.26,112.46,0,0,113.36,6.81,0.1291
1997-03-14,"태국 THB",34.86,3,32.84,3,34.12,33.58,0,0,33.85,13.1,0.0386
1997-03-14,"싱가포르 SGD",630.27,3,593.57,3,616.81,607.03,0,0,611.92,4.31,0.6971
1997-03-14,"호주 AUD",716.83,3,675.09,3,701.52,690.4,702.22,0,695.96,7,0.7928
1997-03-14,"영국 GBP",1442.99,3,1358.95,3,1412.17,1389.77,1413.57,0,1400.97,7.25,1.596
1997-03-14,"캐나다 CAD",662.1,3,623.54,3,647.96,637.68,648.6,0,642.82,4.18,0.7323
1997-03-14,"말레이시아 MYR",365.08,3,343.82,3,357.28,351.62,0,0,354.45,8.35,0.4038
1997-03-14,"노르웨이 NOK",132.1,3,124.42,3,129.28,127.24,0,0,128.26,4.59,0.1461
1997-03-14,"뉴질랜드 NZD",631.85,3,595.05,3,618.35,608.55,0,0,613.45,8.56,0.6988
1997-03-14,"덴마크 DKK",138.91,3,130.83,3,135.94,133.8,0,0,134.87,4.7,0.1536
1997-03-14,"바레인 BHD",2398.55,3,2258.83,3,2347.31,2310.07,0,0,2328.69,6.66,2.6529
1997-03-14,"사우디아라비아 SAR",241.08,3,227.04,3,235.93,232.19,0,0,234.06,6.62,0.2666
1997-03-14,"스웨덴 SEK",117.44,3,110.6,3,114.93,113.11,0,0,114.02,5.3,0.1299
1997-03-14,"스위스 CHF",616.73,3,580.81,3,603.56,593.98,0,0,598.77,2.93,0.6821
1997-03-14,"아랍에미리트공화국 AED",246.22,3,231.88,3,240.96,237.14,0,0,239.05,6.62,0.2723
1997-03-14,"인도 INR",25.24,3,23.78,3,0,0,0,0,24.51,1,0.0279
1997-03-14,"인도네시아 IDR (100)",37.7,3,35.52,3,36.9,36.32,0,0,36.61,14,0.0417
1997-03-14,"쿠웨이트 KWD",2979.02,3,2805.5,3,2915.39,2869.13,0,0,2892.26,8.06,3.2949
1997-03-17,"미국 USD",892.18,1.5,870.21,1.5,882.5,875.5,883.39,0,879,6.59,1
1997-03-17,"일본 JPY (100)",718.56,1.5,700.78,1.5,715.71,707.19,716.43,0,711.45,1.51,0.8094
1997-03-17,"유로 EUR",1037.01,3,976.61,3,1014.86,998.76,1015.87,0,1006.81,5.25,1.1454
1997-03-17,"중국 CNY",109.13,3,102.79,3,106.8,105.12,0,0,105.96,1,0.1205
1997-03-17,"홍콩 HKD",116.89,3,110.09,3,114.39,112.59,0,0,113.49,6.81,0.1291
1997-03-17,"태국 THB",34.88,3,32.86,3,34.14,33.6,0,0,33.87,12.62,0.0385
1997-03-17,"싱가포르 SGD",631.35,3,594.59,3,617.87,608.07,0,0,612.97,4.25,0.6973
1997-03-17,"호주 AUD",722.61,3,680.53,3,707.18,695.96,707.88,0,701.57,7,0.7981
1997-03-17,"영국 GBP",1450.53,3,1366.05,3,1419.55,1397.03,1420.96,0,1408.29,7.25,1.6022
1997-03-17,"캐나다 CAD",663.15,3,624.53,3,648.99,638.69,649.63,0,643.84,4.18,0.7325
1997-03-17,"말레이시아 MYR",365.58,3,344.3,3,357.77,352.11,0,0,354.94,8.28,0.4038
1997-03-17,"노르웨이 NOK",132.44,3,124.74,3,129.61,127.57,0,0,128.59,4.45,0.1463
1997-03-17,"뉴질랜드 NZD",632.45,3,595.61,3,618.94,609.12,0,0,614.03,8.25,0.6986
1997-03-17,"덴마크 DKK",140.1,3,131.94,3,137.1,134.94,0,0,136.02,4.75,0.1547
1997-03-17,"바레인 BHD",2401.82,3,2261.92,3,2350.52,2313.22,0,0,2331.87,6.69,2.6529
1997-03-17,"사우디아라비아 SAR",241.4,3,227.34,3,236.24,232.5,0,0,234.37,6.62,0.2666
1997-03-17,"스웨덴 SEK",116.7,3,109.92,3,114.21,112.41,0,0,113.31,5.43,0.1289
1997-03-17,"스위스 CHF",621.26,3,585.08,3,607.99,598.35,0,0,603.17,2.91,0.6862
1997-03-17,"아랍에미리트공화국 AED",246.56,3,232.2,3,241.29,237.47,0,0,239.38,6.75,0.2723
1997-03-17,"인도 INR",25.26,3,23.8,3,0,0,0,0,24.53,1,0.0279
1997-03-17,"인도네시아 IDR (100)",37.7,3,35.52,3,36.9,36.32,0,0,36.61,13.7,0.0416
1997-03-17,"쿠웨이트 KWD",2981.62,3,2807.94,3,2917.93,2871.63,0,0,2894.78,8.06,3.2933
1997-03-18,"미국 USD",892.99,1.5,871.01,1.5,885,876.3,885.95,0,879.8,6.59,1
1997-03-18,"일본 JPY (100)",717.91,1.5,700.15,1.5,717.91,706.55,718.62,0,710.81,1.51,0.8079
1997-03-18,"유로 EUR",1035.15,3,974.85,3,1013.04,996.96,1014.04,0,1005,5.25,1.1423
1997-03-18,"중국 CNY",109.23,3,102.87,3,106.89,105.21,0,0,106.05,1,0.1205
1997-03-18,"홍콩 HKD",117,3,110.2,3,114.5,112.7,0,0,113.6,6.81,0.1291
1997-03-18,"태국 THB",34.91,3,32.89,3,34.17,33.63,0,0,33.9,12.62,0.0385
1997-03-18,"싱가포르 SGD",631.6,3,594.82,3,618.11,608.31,0,0,613.21,4.25,0.697
1997-03-18,"호주 AUD",715.39,3,673.73,3,700.11,689.01,700.81,0,694.56,7.01,0.7895
1997-03-18,"영국 GBP",1437.9,3,1354.14,3,1407.18,1384.86,1408.58,0,1396.02,7.25,1.5867
1997-03-18,"캐나다 CAD",661.38,3,622.86,3,647.25,636.99,647.89,0,642.12,4.18,0.7298
1997-03-18,"말레이시아 MYR",365.77,3,344.47,3,357.96,352.28,0,0,355.12,8.28,0.4036
1997-03-18,"노르웨이 NOK",132.24,3,124.54,3,129.41,127.37,0,0,128.39,4.45,0.1459
1997-03-18,"뉴질랜드 NZD",629.66,3,593,3,616.22,606.44,0,0,611.33,8.25,0.6949
1997-03-18,"덴마크 DKK",140.32,3,132.16,3,137.32,135.16,0,0,136.24,4.75,0.1549
1997-03-18,"바레인 BHD",2404.02,3,2263.98,3,2352.67,2315.33,0,0,2334,6.69,2.6529
1997-03-18,"사우디아라비아 SAR",241.61,3,227.55,3,236.45,232.71,0,0,234.58,6.62,0.2666
1997-03-18,"스웨덴 SEK",117.05,3,110.25,3,114.55,112.75,0,0,113.65,5.43,0.1292
1997-03-18,"스위스 CHF",620.03,3,583.93,3,606.79,597.17,0,0,601.98,2.87,0.6842
1997-03-18,"아랍에미리트공화국 AED",246.78,3,232.42,3,241.51,237.69,0,0,239.6,6.75,0.2723
1997-03-18,"인도 INR",25.33,3,23.87,3,0,0,0,0,24.6,1,0.0279
1997-03-18,"인도네시아 IDR (100)",37.7,3,35.52,3,36.9,36.32,0,0,36.61,13.7,0.0416
1997-03-18,"쿠웨이트 KWD",2985.32,3,2811.42,3,2921.55,2875.19,0,0,2898.37,8.06,3.2944
1997-03-19,"미국 USD",895.83,1.5,873.78,1.5,886.1,879.1,887.01,0,882.6,6.62,1
1997-03-19,"일본 JPY (100)",727.12,1.5,709.14,1.5,724.24,715.62,724.96,0,719.93,1.54,0.8157
1997-03-19,"유로 EUR",1049.98,3,988.82,3,1027.55,1011.25,1028.57,0,1019.4,5.25,1.155
1997-03-19,"중국 CNY",109.58,3,103.2,3,107.24,105.54,0,0,106.39,1,0.1205
1997-03-19,"홍콩 HKD",117.35,3,110.53,3,114.85,113.03,0,0,113.94,6.81,0.1291
1997-03-19,"태국 THB",35.08,3,33.04,3,34.33,33.79,0,0,34.06,12.62,0.0386
1997-03-19,"싱가포르 SGD",632,3,595.2,3,618.5,608.7,0,0,613.6,4.25,0.6952
1997-03-19,"호주 AUD",716.94,3,675.18,3,701.62,690.5,702.32,0,696.06,7.06,0.7886
1997-03-19,"영국 GBP",1446.57,3,1362.31,3,1415.67,1393.21,1417.07,0,1404.44,7.25,1.5913
1997-03-19,"캐나다 CAD",661.89,3,623.35,3,647.76,637.48,648.4,0,642.62,4.23,0.7281
1997-03-19,"말레이시아 MYR",367.75,3,346.33,3,359.89,354.19,0,0,357.04,8.28,0.4045
1997-03-19,"노르웨이 NOK",133.58,3,125.8,3,130.72,128.66,0,0,129.69,4.45,0.1469
1997-03-19,"뉴질랜드 NZD",631.85,3,595.05,3,618.35,608.55,0,0,613.45,8.25,0.695
1997-03-19,"덴마크 DKK",142.16,3,133.88,3,139.12,136.92,0,0,138.02,4.75,0.1564
1997-03-19,"바레인 BHD",2411.66,3,2271.18,3,2360.15,2322.69,0,0,2341.42,6.69,2.6529
1997-03-19,"사우디아라비아 SAR",242.38,3,228.28,3,237.21,233.45,0,0,235.33,6.62,0.2666
1997-03-19,"스웨덴 SEK",118.41,3,111.53,3,115.88,114.06,0,0,114.97,5.43,0.1303
1997-03-19,"스위스 CHF",631.96,3,595.16,3,618.46,608.66,0,0,613.56,2.93,0.6952
1997-03-19,"아랍에미리트공화국 AED",247.57,3,233.15,3,242.28,238.44,0,0,240.36,6.75,0.2723
1997-03-19,"인도 INR",25.36,3,23.9,3,0,0,0,0,24.63,1,0.0279
1997-03-19,"인도네시아 IDR (100)",37.8,3,35.6,3,36.99,36.41,0,0,36.7,13.7,0.0416
1997-03-19,"쿠웨이트 KWD",2992.35,3,2818.05,3,2928.44,2881.96,0,0,2905.2,8.06,3.2916
1997-03-20,"미국 USD",897.66,1.5,875.56,1.5,887.9,880.9,888.82,0,884.4,6.62,1
1997-03-20,"일본 JPY (100)",727.69,1.5,709.69,1.5,724.81,716.17,725.53,0,720.49,1.58,0.8147
1997-03-20,"유로 EUR",1049.48,3,988.36,3,1027.07,1010.77,1028.09,0,1018.92,5.25,1.1521
1997-03-20,"중국 CNY",109.8,3,103.42,3,107.46,105.76,0,0,106.61,1,0.1205
1997-03-20,"홍콩 HKD",117.58,3,110.74,3,115.07,113.25,0,0,114.16,6.81,0.1291
1997-03-20,"태국 THB",35.13,3,33.09,3,34.38,33.84,0,0,34.11,12.62,0.0386
1997-03-20,"싱가포르 SGD",632.48,3,595.64,3,618.97,609.15,0,0,614.06,4.25,0.6943
1997-03-20,"호주 AUD",717.12,3,675.36,3,701.8,690.68,702.5,0,696.24,7.06,0.7872
1997-03-20,"영국 GBP",1457.49,3,1372.59,3,1426.36,1403.72,1427.77,0,1415.04,7.31,1.6
1997-03-20,"캐나다 CAD",661.32,3,622.8,3,647.19,636.93,647.83,0,642.06,4.31,0.726
1997-03-20,"말레이시아 MYR",368.42,3,346.96,3,360.55,354.83,0,0,357.69,8.28,0.4044
1997-03-20,"노르웨이 NOK",134.55,3,126.73,3,131.68,129.6,0,0,130.64,4.45,0.1477
1997-03-20,"뉴질랜드 NZD",629.68,3,593,3,616.23,606.45,0,0,611.34,8.25,0.6912
1997-03-20,"덴마크 DKK",141.97,3,133.71,3,138.94,136.74,0,0,137.84,4.75,0.1559
1997-03-20,"바레인 BHD",2416.58,3,2275.82,3,2364.96,2327.44,0,0,2346.2,6.69,2.6529
1997-03-20,"사우디아라비아 SAR",242.88,3,228.74,3,237.69,233.93,0,0,235.81,6.62,0.2666
1997-03-20,"스웨덴 SEK",118.72,3,111.82,3,116.19,114.35,0,0,115.27,5.43,0.1303
1997-03-20,"스위스 CHF",631.49,3,594.71,3,618,608.2,0,0,613.1,2.93,0.6932
1997-03-20,"아랍에미리트공화국 AED",248.07,3,233.63,3,242.77,238.93,0,0,240.85,6.75,0.2723
1997-03-20,"인도 INR",25.41,3,23.93,3,0,0,0,0,24.67,1,0.0279
1997-03-20,"인도네시아 IDR (100)",37.87,3,35.67,3,37.06,36.48,0,0,36.77,13.7,0.0416
1997-03-20,"쿠웨이트 KWD",3001.42,3,2826.58,3,2937.31,2890.69,0,0,2914,8.06,3.2949
1997-03-21,"미국 USD",896.75,1.5,874.67,1.5,887,880,887.91,0,883.5,6.64,1
1997-03-21,"일본 JPY (100)",721.74,1.5,703.89,1.5,718.88,710.32,719.6,0,714.6,1.58,0.8088
1997-03-21,"유로 EUR",1041.77,3,981.09,3,1019.52,1003.34,1020.53,0,1011.43,5.25,1.1448
1997-03-21,"중국 CNY",109.69,3,103.31,3,107.35,105.65,0,0,106.5,1,0.1205
1997-03-21,"홍콩 HKD",117.47,3,110.63,3,114.96,113.14,0,0,114.05,6.81,0.1291
1997-03-21,"태국 THB",35.07,3,33.03,3,34.32,33.78,0,0,34.05,12.62,0.0385
1997-03-21,"싱가포르 SGD",628.86,3,592.24,3,615.43,605.67,0,0,610.55,4.25,0.6911
1997-03-21,"호주 AUD",714.94,3,673.3,3,699.67,688.57,700.36,0,694.12,7.06,0.7856
1997-03-21,"영국 GBP",1450.09,3,1365.63,3,1419.12,1396.6,1420.53,0,1407.86,7.35,1.5935
1997-03-21,"캐나다 CAD",659.73,3,621.31,3,645.64,635.4,646.28,0,640.52,4.29,0.725
1997-03-21,"말레이시아 MYR",367.34,3,345.96,3,359.5,353.8,0,0,356.65,8.28,0.4037
1997-03-21,"노르웨이 NOK",134.26,3,126.44,3,131.39,129.31,0,0,130.35,4.45,0.1475
1997-03-21,"뉴질랜드 NZD",629.3,3,592.66,3,615.86,606.1,0,0,610.98,8.25,0.6915
